,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
11,0.00512,https://api.spotify.com/v1/audio-analysis/70Z9t1qhytWtG4cCmmi7mU,0.504,179760,0.911,70Z9t1qhytWtG4cCmmi7mU,0.0123,2,0.355,-2.97,1,0.0738,106.244,4,https://api.spotify.com/v1/tracks/70Z9t1qhytWtG4cCmmi7mU,audio_features,spotify:track:70Z9t1qhytWtG4cCmmi7mU,0.671
12,0.234,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,0.445,266720,0.706,43DeSV93pJPT4lCZaWZ6b1,0.000252,8,0.205,-9.803,1,0.0461,80.823,4,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,audio_features,spotify:track:43DeSV93pJPT4lCZaWZ6b1,0.768
13,0.62,https://api.spotify.com/v1/audio-analysis/52KvuGmgcgRdrLMXOtda0E,0.67,217525,0.591,52KvuGmgcgRdrLMXOtda0E,0.0,7,0.379,-6.012,1,0.0646,91.439,4,https://api.spotify.com/v1/tracks/52KvuGmgcgRdrLMXOtda0E,audio_features,spotify:track:52KvuGmgcgRdrLMXOtda0E,0.8
14,0.631,https://api.spotify.com/v1/audio-analysis/5V1AHQugSTASVez5ffJtFo,0.443,243027,0.403,5V1AHQugSTASVez5ffJtFo,0.0,0,0.111,-8.339,1,0.0322,143.462,4,https://api.spotify.com/v1/tracks/5V1AHQugSTASVez5ffJtFo,audio_features,spotify:track:5V1AHQugSTASVez5ffJtFo,0.41
15,0.55,https://api.spotify.com/v1/audio-analysis/1JO1xLtVc8mWhIoE3YaCL0,0.584,176293,0.367,1JO1xLtVc8mWhIoE3YaCL0,1.38e-05,6,0.0818,-9.638,0,0.0328,120.175,4,https://api.spotify.com/v1/tracks/1JO1xLtVc8mWhIoE3YaCL0,audio_features,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,0.588
16,0.782,https://api.spotify.com/v1/audio-analysis/3M8FzayQWtkvOhqMn2V4T2,0.619,258835,0.22,3M8FzayQWtkvOhqMn2V4T2,1.19e-05,0,0.124,-13.843,1,0.0667,75.16,4,https://api.spotify.com/v1/tracks/3M8FzayQWtkvOhqMn2V4T2,audio_features,spotify:track:3M8FzayQWtkvOhqMn2V4T2,0.423
17,0.221,https://api.spotify.com/v1/audio-analysis/1gcESexgftSuLuML57Y69q,0.787,330643,0.472,1gcESexgftSuLuML57Y69q,0.000336,2,0.153,-12.824,1,0.0832,120.059,4,https://api.spotify.com/v1/tracks/1gcESexgftSuLuML57Y69q,audio_features,spotify:track:1gcESexgftSuLuML57Y69q,0.824
18,0.282,https://api.spotify.com/v1/audio-analysis/4ebcE2SmkG7nplvzFAWRu7,0.514,175267,0.942,4ebcE2SmkG7nplvzFAWRu7,6.6e-05,9,0.17,-8.433,1,0.0502,159.847,4,https://api.spotify.com/v1/tracks/4ebcE2SmkG7nplvzFAWRu7,audio_features,spotify:track:4ebcE2SmkG7nplvzFAWRu7,0.912
19,0.000182,https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,0.505,218920,0.825,4P5KoWXOxwuobLmHXLMobV,0.000948,4,0.0855,-5.721,0,0.0401,119.987,4,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,audio_features,spotify:track:4P5KoWXOxwuobLmHXLMobV,0.541
20,0.00203,https://api.spotify.com/v1/audio-analysis/2YodwKJnbPyNKe8XXSE9V7,0.68,257053,0.65,2YodwKJnbPyNKe8XXSE9V7,0.0,7,0.0622,-6.336,1,0.0378,123.238,4,https://api.spotify.com/v1/tracks/2YodwKJnbPyNKe8XXSE9V7,audio_features,spotify:track:2YodwKJnbPyNKe8XXSE9V7,0.486
21,0.425,https://api.spotify.com/v1/audio-analysis/5gRcv46AMTrosmTOqrOV3Q,0.695,151893,0.394,5gRcv46AMTrosmTOqrOV3Q,0.738,6,0.228,-13.585,1,0.029,113.623,4,https://api.spotify.com/v1/tracks/5gRcv46AMTrosmTOqrOV3Q,audio_features,spotify:track:5gRcv46AMTrosmTOqrOV3Q,0.845
22,0.0881,https://api.spotify.com/v1/audio-analysis/5sWMEcMemPH3Bc8hxeivIi,0.445,233173,0.627,5sWMEcMemPH3Bc8hxeivIi,0.000195,1,0.0896,-12.185,1,0.0351,113.151,4,https://api.spotify.com/v1/tracks/5sWMEcMemPH3Bc8hxeivIi,audio_features,spotify:track:5sWMEcMemPH3Bc8hxeivIi,0.332
23,0.0996,https://api.spotify.com/v1/audio-analysis/2fmMPJb5EzZCx8BcNJvVk4,0.819,191560,0.66,2fmMPJb5EzZCx8BcNJvVk4,0.693,0,0.0575,-10.942,1,0.0515,139.73,4,https://api.spotify.com/v1/tracks/2fmMPJb5EzZCx8BcNJvVk4,audio_features,spotify:track:2fmMPJb5EzZCx8BcNJvVk4,0.99
24,0.00389,https://api.spotify.com/v1/audio-analysis/2tY1gxCKslfXLFpFofYmJQ,0.957,157467,0.415,2tY1gxCKslfXLFpFofYmJQ,1.29e-06,6,0.109,-13.477,0,0.344,116.325,4,https://api.spotify.com/v1/tracks/2tY1gxCKslfXLFpFofYmJQ,audio_features,spotify:track:2tY1gxCKslfXLFpFofYmJQ,0.647
25,0.135,https://api.spotify.com/v1/audio-analysis/5qxChyzKLEyoPJ5qGrdurN,0.756,246893,0.415,5qxChyzKLEyoPJ5qGrdurN,0.0,8,0.144,-14.429,1,0.0555,96.99,4,https://api.spotify.com/v1/tracks/5qxChyzKLEyoPJ5qGrdurN,audio_features,spotify:track:5qxChyzKLEyoPJ5qGrdurN,0.68
0,0.282,https://api.spotify.com/v1/audio-analysis/5Fim1gaXBgsiFfsQAfQSDS,0.832,198707,0.608,5Fim1gaXBgsiFfsQAfQSDS,0.0,6,0.0761,-6.042,0,0.0385,94.013,4,https://api.spotify.com/v1/tracks/5Fim1gaXBgsiFfsQAfQSDS,audio_features,spotify:track:5Fim1gaXBgsiFfsQAfQSDS,0.589
1,0.422,https://api.spotify.com/v1/audio-analysis/3w1D8eAOBDZdb8RP5wbV65,0.823,187350,0.828,3w1D8eAOBDZdb8RP5wbV65,0.00427,7,0.094,-6.285,0,0.0409,99.985,4,https://api.spotify.com/v1/tracks/3w1D8eAOBDZdb8RP5wbV65,audio_features,spotify:track:3w1D8eAOBDZdb8RP5wbV65,0.658
2,0.233,https://api.spotify.com/v1/audio-analysis/7Fl3wSxRqBljyQH8dJSz9c,0.717,216320,0.929,7Fl3wSxRqBljyQH8dJSz9c,0.0,10,0.359,-4.956,1,0.053,94.995,4,https://api.spotify.com/v1/tracks/7Fl3wSxRqBljyQH8dJSz9c,audio_features,spotify:track:7Fl3wSxRqBljyQH8dJSz9c,0.586
3,0.0199,https://api.spotify.com/v1/audio-analysis/2yUu771fYfHQa45VcVvkhS,0.654,208107,0.878,2yUu771fYfHQa45VcVvkhS,2.89e-06,11,0.121,-3.273,1,0.0755,129.079,4,https://api.spotify.com/v1/tracks/2yUu771fYfHQa45VcVvkhS,audio_features,spotify:track:2yUu771fYfHQa45VcVvkhS,0.907
4,0.11,https://api.spotify.com/v1/audio-analysis/75a9KlyYn5TgdgthKsi0K0,0.735,269839,0.942,75a9KlyYn5TgdgthKsi0K0,0.0,2,0.381,-1.414,1,0.0377,124.983,4,https://api.spotify.com/v1/tracks/75a9KlyYn5TgdgthKsi0K0,audio_features,spotify:track:75a9KlyYn5TgdgthKsi0K0,0.883
5,0.0035,https://api.spotify.com/v1/audio-analysis/3cVCJ6lrjs64HOJKy3qrIE,0.687,209680,0.939,3cVCJ6lrjs64HOJKy3qrIE,5.19e-05,10,0.117,-3.346,1,0.0339,122.014,4,https://api.spotify.com/v1/tracks/3cVCJ6lrjs64HOJKy3qrIE,audio_features,spotify:track:3cVCJ6lrjs64HOJKy3qrIE,0.862
6,0.166,https://api.spotify.com/v1/audio-analysis/0OMRAvrtLWE2TvcXorRiB9,0.616,203160,0.989,0OMRAvrtLWE2TvcXorRiB9,0.0,9,0.172,-1.698,0,0.0483,95.036,4,https://api.spotify.com/v1/tracks/0OMRAvrtLWE2TvcXorRiB9,audio_features,spotify:track:0OMRAvrtLWE2TvcXorRiB9,0.902
7,0.138,https://api.spotify.com/v1/audio-analysis/2Shu0lEl31HDdP76VSMiuZ,0.855,256008,0.771,2Shu0lEl31HDdP76VSMiuZ,0.0,9,0.331,-6.072,0,0.178,88.011,4,https://api.spotify.com/v1/tracks/2Shu0lEl31HDdP76VSMiuZ,audio_features,spotify:track:2Shu0lEl31HDdP76VSMiuZ,0.959
8,0.134,https://api.spotify.com/v1/audio-analysis/4pg1CRAajCYbb1q2sZypPf,0.553,199627,0.806,4pg1CRAajCYbb1q2sZypPf,0.0,10,0.0678,-5.783,1,0.249,86.818,5,https://api.spotify.com/v1/tracks/4pg1CRAajCYbb1q2sZypPf,audio_features,spotify:track:4pg1CRAajCYbb1q2sZypPf,0.961
9,0.0208,https://api.spotify.com/v1/audio-analysis/2iRSdAGD6fbY2SdJ2wnTal,0.688,188800,0.842,2iRSdAGD6fbY2SdJ2wnTal,0.0,0,0.287,-5.04,1,0.0819,124.963,4,https://api.spotify.com/v1/tracks/2iRSdAGD6fbY2SdJ2wnTal,audio_features,spotify:track:2iRSdAGD6fbY2SdJ2wnTal,0.647
10,0.0199,https://api.spotify.com/v1/audio-analysis/2yUu771fYfHQa45VcVvkhS,0.654,208107,0.878,2yUu771fYfHQa45VcVvkhS,2.89e-06,11,0.121,-3.273,1,0.0755,129.079,4,https://api.spotify.com/v1/tracks/2yUu771fYfHQa45VcVvkhS,audio_features,spotify:track:2yUu771fYfHQa45VcVvkhS,0.907
11,0.183,https://api.spotify.com/v1/audio-analysis/0fjoMxXLESS05Nkun9ayki,0.825,200640,0.656,0fjoMxXLESS05Nkun9ayki,0.0,8,0.0505,-8.216,1,0.0454,125.068,4,https://api.spotify.com/v1/tracks/0fjoMxXLESS05Nkun9ayki,audio_features,spotify:track:0fjoMxXLESS05Nkun9ayki,0.847
12,0.187,https://api.spotify.com/v1/audio-analysis/5N8nNuTmIzkZOfcxXlygUw,0.763,171093,0.812,5N8nNuTmIzkZOfcxXlygUw,0.000848,5,0.0752,-6.469,0,0.0792,101.95,4,https://api.spotify.com/v1/tracks/5N8nNuTmIzkZOfcxXlygUw,audio_features,spotify:track:5N8nNuTmIzkZOfcxXlygUw,0.828
13,0.446,https://api.spotify.com/v1/audio-analysis/7qCAVkHWZkF44OzOUKf8Cr,0.628,205907,0.69,7qCAVkHWZkF44OzOUKf8Cr,0.0,8,0.112,-5.828,1,0.0511,179.911,4,https://api.spotify.com/v1/tracks/7qCAVkHWZkF44OzOUKf8Cr,audio_features,spotify:track:7qCAVkHWZkF44OzOUKf8Cr,0.662
14,0.0687,https://api.spotify.com/v1/audio-analysis/6PWnBXeGVy2fQVSeloKuc8,0.694,231320,0.755,6PWnBXeGVy2fQVSeloKuc8,0.0,10,0.146,-5.096,1,0.0419,97.934,4,https://api.spotify.com/v1/tracks/6PWnBXeGVy2fQVSeloKuc8,audio_features,spotify:track:6PWnBXeGVy2fQVSeloKuc8,0.461
15,0.0866,https://api.spotify.com/v1/audio-analysis/6XE2V2icEranw5YpS4WMDD,0.746,202827,0.993,6XE2V2icEranw5YpS4WMDD,0.0548,2,0.0689,-2.134,0,0.0499,122.046,4,https://api.spotify.com/v1/tracks/6XE2V2icEranw5YpS4WMDD,audio_features,spotify:track:6XE2V2icEranw5YpS4WMDD,0.972
16,0.18,https://api.spotify.com/v1/audio-analysis/5ntbENj4mD1JanFRqWztSr,0.695,234079,0.879,5ntbENj4mD1JanFRqWztSr,1.17e-06,5,0.157,-4.568,1,0.0327,95.996,4,https://api.spotify.com/v1/tracks/5ntbENj4mD1JanFRqWztSr,audio_features,spotify:track:5ntbENj4mD1JanFRqWztSr,0.75
17,0.00211,https://api.spotify.com/v1/audio-analysis/6i2YA4WM3FqwyO7UX7XWbx,0.728,263973,0.9,6i2YA4WM3FqwyO7UX7XWbx,0.0175,5,0.129,-3.5,1,0.0394,125.0,4,https://api.spotify.com/v1/tracks/6i2YA4WM3FqwyO7UX7XWbx,audio_features,spotify:track:6i2YA4WM3FqwyO7UX7XWbx,0.838
18,0.0937,https://api.spotify.com/v1/audio-analysis/1BygxKyZjq2xjQiFMkSFGp,0.793,240320,0.853,1BygxKyZjq2xjQiFMkSFGp,0.0,1,0.085,-3.655,1,0.0477,164.022,4,https://api.spotify.com/v1/tracks/1BygxKyZjq2xjQiFMkSFGp,audio_features,spotify:track:1BygxKyZjq2xjQiFMkSFGp,0.906
19,0.0786,https://api.spotify.com/v1/audio-analysis/6YZdkObH88npeKrrkb8Ggf,0.724,200813,0.904,6YZdkObH88npeKrrkb8Ggf,0.0,8,0.226,-3.354,0,0.0966,90.999,4,https://api.spotify.com/v1/tracks/6YZdkObH88npeKrrkb8Ggf,audio_features,spotify:track:6YZdkObH88npeKrrkb8Ggf,0.846
20,0.0789,https://api.spotify.com/v1/audio-analysis/0bMRpUsk1IWi5O2NIkWsqR,0.761,309267,0.955,0bMRpUsk1IWi5O2NIkWsqR,0.0,1,0.241,-3.627,0,0.146,92.014,4,https://api.spotify.com/v1/tracks/0bMRpUsk1IWi5O2NIkWsqR,audio_features,spotify:track:0bMRpUsk1IWi5O2NIkWsqR,0.467
21,0.0264,https://api.spotify.com/v1/audio-analysis/2jGVtXggR9aUlGFkMVvYhP,0.718,213239,0.891,2jGVtXggR9aUlGFkMVvYhP,1.73e-06,0,0.0466,-4.819,1,0.0441,91.997,4,https://api.spotify.com/v1/tracks/2jGVtXggR9aUlGFkMVvYhP,audio_features,spotify:track:2jGVtXggR9aUlGFkMVvYhP,0.723
22,0.236,https://api.spotify.com/v1/audio-analysis/5Mz30xAlgBsPHWmOAPm0yJ,0.738,285333,0.875,5Mz30xAlgBsPHWmOAPm0yJ,1.39e-05,1,0.13,-3.365,1,0.109,90.036,4,https://api.spotify.com/v1/tracks/5Mz30xAlgBsPHWmOAPm0yJ,audio_features,spotify:track:5Mz30xAlgBsPHWmOAPm0yJ,0.91
23,0.00284,https://api.spotify.com/v1/audio-analysis/27bP0pI331DN68c70THzso,0.742,213120,0.624,27bP0pI331DN68c70THzso,1.02e-06,1,0.109,-8.431,1,0.0371,99.969,4,https://api.spotify.com/v1/tracks/27bP0pI331DN68c70THzso,audio_features,spotify:track:27bP0pI331DN68c70THzso,0.384
24,0.29,https://api.spotify.com/v1/audio-analysis/0OnqFl8tNKgkIl489RdfuK,0.768,224333,0.894,0OnqFl8tNKgkIl489RdfuK,0.0125,10,0.0865,-2.564,1,0.0413,105.962,4,https://api.spotify.com/v1/tracks/0OnqFl8tNKgkIl489RdfuK,audio_features,spotify:track:0OnqFl8tNKgkIl489RdfuK,0.745
25,0.11,https://api.spotify.com/v1/audio-analysis/6QjEVK9HXDWHoqFzHWn7Mk,0.729,172907,0.876,6QjEVK9HXDWHoqFzHWn7Mk,0.000715,6,0.301,-3.818,0,0.0679,92.993,4,https://api.spotify.com/v1/tracks/6QjEVK9HXDWHoqFzHWn7Mk,audio_features,spotify:track:6QjEVK9HXDWHoqFzHWn7Mk,0.674
0,0.0542,https://api.spotify.com/v1/audio-analysis/3BJe4B8zGnqEdQPMvfVjuS,0.565,265427,0.654,3BJe4B8zGnqEdQPMvfVjuS,1.8e-06,1,0.122,-6.826,0,0.0335,111.968,4,https://api.spotify.com/v1/tracks/3BJe4B8zGnqEdQPMvfVjuS,audio_features,spotify:track:3BJe4B8zGnqEdQPMvfVjuS,0.235
1,0.0682,https://api.spotify.com/v1/audio-analysis/2dOTkLZFbpNXrhc24CnTFd,0.602,245053,0.796,2dOTkLZFbpNXrhc24CnTFd,0.12,0,0.15,-3.657,0,0.103,126.06,4,https://api.spotify.com/v1/tracks/2dOTkLZFbpNXrhc24CnTFd,audio_features,spotify:track:2dOTkLZFbpNXrhc24CnTFd,0.265
2,0.0953,https://api.spotify.com/v1/audio-analysis/6qqdFWe7C4LsBjWbXQdsHA,0.6,243187,0.653,6qqdFWe7C4LsBjWbXQdsHA,0.0,1,0.122,-8.309,0,0.0594,119.994,4,https://api.spotify.com/v1/tracks/6qqdFWe7C4LsBjWbXQdsHA,audio_features,spotify:track:6qqdFWe7C4LsBjWbXQdsHA,0.43
3,0.638,https://api.spotify.com/v1/audio-analysis/1hCowBAyytVNFhdZeQWU9M,0.298,184080,0.492,1hCowBAyytVNFhdZeQWU9M,1.43e-05,9,0.116,-9.936,1,0.0288,96.869,4,https://api.spotify.com/v1/tracks/1hCowBAyytVNFhdZeQWU9M,audio_features,spotify:track:1hCowBAyytVNFhdZeQWU9M,0.184
4,0.755,https://api.spotify.com/v1/audio-analysis/2kJqNHHGOzLNahukdvlDWN,0.658,196466,0.447,2kJqNHHGOzLNahukdvlDWN,3.67e-06,9,0.0828,-8.315,1,0.0987,141.742,4,https://api.spotify.com/v1/tracks/2kJqNHHGOzLNahukdvlDWN,audio_features,spotify:track:2kJqNHHGOzLNahukdvlDWN,0.397
5,0.162,https://api.spotify.com/v1/audio-analysis/7fex2V7RzWl9nCKyILjibB,0.387,257484,0.413,7fex2V7RzWl9nCKyILjibB,1.56e-05,7,0.262,-8.95,1,0.0559,173.73,3,https://api.spotify.com/v1/tracks/7fex2V7RzWl9nCKyILjibB,audio_features,spotify:track:7fex2V7RzWl9nCKyILjibB,0.249
6,0.162,https://api.spotify.com/v1/audio-analysis/2dEJE18eoskLm4bjSW6kmY,0.737,213539,0.502,2dEJE18eoskLm4bjSW6kmY,3.71e-06,9,0.181,-7.871,1,0.0355,96.067,4,https://api.spotify.com/v1/tracks/2dEJE18eoskLm4bjSW6kmY,audio_features,spotify:track:2dEJE18eoskLm4bjSW6kmY,0.582
7,0.956,https://api.spotify.com/v1/audio-analysis/61iyAeMVUNu7vIVqedsBFB,0.565,236293,0.176,61iyAeMVUNu7vIVqedsBFB,5.47e-06,0,0.108,-9.254,0,0.0419,97.931,3,https://api.spotify.com/v1/tracks/61iyAeMVUNu7vIVqedsBFB,audio_features,spotify:track:61iyAeMVUNu7vIVqedsBFB,0.301
8,0.634,https://api.spotify.com/v1/audio-analysis/0IqKeD8ZSP72KbGYyzEcAs,0.566,241688,0.664,0IqKeD8ZSP72KbGYyzEcAs,0.0,4,0.116,-5.303,0,0.0464,128.945,4,https://api.spotify.com/v1/tracks/0IqKeD8ZSP72KbGYyzEcAs,audio_features,spotify:track:0IqKeD8ZSP72KbGYyzEcAs,0.437
9,0.137,https://api.spotify.com/v1/audio-analysis/3U1TuSqHIubBA10cVP7Sk6,0.632,202667,0.638,3U1TuSqHIubBA10cVP7Sk6,0.0,7,0.125,-6.731,1,0.0505,121.868,3,https://api.spotify.com/v1/tracks/3U1TuSqHIubBA10cVP7Sk6,audio_features,spotify:track:3U1TuSqHIubBA10cVP7Sk6,0.574
10,0.53,https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX,0.511,226014,0.596,6fTdcGsjxlAD9PSkoPaLMX,0.0,0,0.0798,-6.56,1,0.224,158.063,4,https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX,audio_features,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,0.554
11,0.025,https://api.spotify.com/v1/audio-analysis/3UjJP4ludb74a29P5EHEIo,0.721,216467,0.722,3UjJP4ludb74a29P5EHEIo,0.0,8,0.0889,-3.56,1,0.0577,135.118,4,https://api.spotify.com/v1/tracks/3UjJP4ludb74a29P5EHEIo,audio_features,spotify:track:3UjJP4ludb74a29P5EHEIo,0.112
12,0.214,https://api.spotify.com/v1/audio-analysis/1PSBzsahR2AKwLJgx8ehBj,0.697,239293,0.691,1PSBzsahR2AKwLJgx8ehBj,0.0,2,0.185,-4.757,1,0.146,137.853,4,https://api.spotify.com/v1/tracks/1PSBzsahR2AKwLJgx8ehBj,audio_features,spotify:track:1PSBzsahR2AKwLJgx8ehBj,0.305
13,0.549,https://api.spotify.com/v1/audio-analysis/3i0J9e00YhlrKO7AqgdO8Z,0.606,260573,0.223,3i0J9e00YhlrKO7AqgdO8Z,0.0,6,0.115,-8.567,1,0.0356,125.097,3,https://api.spotify.com/v1/tracks/3i0J9e00YhlrKO7AqgdO8Z,audio_features,spotify:track:3i0J9e00YhlrKO7AqgdO8Z,0.132
14,0.525,https://api.spotify.com/v1/audio-analysis/5Axpb85IKY90OUkFadiSTM,0.585,173827,0.413,5Axpb85IKY90OUkFadiSTM,0.0,0,0.0619,-8.886,1,0.255,142.445,4,https://api.spotify.com/v1/tracks/5Axpb85IKY90OUkFadiSTM,audio_features,spotify:track:5Axpb85IKY90OUkFadiSTM,0.524
15,0.173,https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4,0.706,182307,0.751,4E5P1XyAFtrjpiIxkydly4,0.0,9,0.168,-6.323,1,0.0708,91.031,4,https://api.spotify.com/v1/tracks/4E5P1XyAFtrjpiIxkydly4,audio_features,spotify:track:4E5P1XyAFtrjpiIxkydly4,0.195
16,0.0343,https://api.spotify.com/v1/audio-analysis/1UqhkbzB1kuFwt2iy4h29Q,0.534,249520,0.721,1UqhkbzB1kuFwt2iy4h29Q,6.24e-06,11,0.115,-7.307,0,0.0417,128.978,3,https://api.spotify.com/v1/tracks/1UqhkbzB1kuFwt2iy4h29Q,audio_features,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,0.225
17,0.0245,https://api.spotify.com/v1/audio-analysis/5O5HMsrOS2vCXKmRpI65zQ,0.652,229053,0.485,5O5HMsrOS2vCXKmRpI65zQ,0.0,7,0.194,-6.36,0,0.0291,117.971,4,https://api.spotify.com/v1/tracks/5O5HMsrOS2vCXKmRpI65zQ,audio_features,spotify:track:5O5HMsrOS2vCXKmRpI65zQ,0.534
18,0.281,https://api.spotify.com/v1/audio-analysis/19W5OTEcQI3ZoRW1HERMyy,0.652,236827,0.295,19W5OTEcQI3ZoRW1HERMyy,1.03e-05,2,0.0809,-11.045,1,0.0477,75.065,4,https://api.spotify.com/v1/tracks/19W5OTEcQI3ZoRW1HERMyy,audio_features,spotify:track:19W5OTEcQI3ZoRW1HERMyy,0.196
19,0.232,https://api.spotify.com/v1/audio-analysis/0dA2Mk56wEzDgegdC6R17g,0.679,210091,0.634,0dA2Mk56wEzDgegdC6R17g,0.0,5,0.115,-5.024,0,0.0654,102.013,4,https://api.spotify.com/v1/tracks/0dA2Mk56wEzDgegdC6R17g,audio_features,spotify:track:0dA2Mk56wEzDgegdC6R17g,0.498
20,0.0273,https://api.spotify.com/v1/audio-analysis/2Z9Yid1RueNo2sHS9x4gdh,0.732,180187,0.763,2Z9Yid1RueNo2sHS9x4gdh,0.0,0,0.33,-6.732,1,0.0729,98.011,4,https://api.spotify.com/v1/tracks/2Z9Yid1RueNo2sHS9x4gdh,audio_features,spotify:track:2Z9Yid1RueNo2sHS9x4gdh,0.709
21,0.144,https://api.spotify.com/v1/audio-analysis/0ugpdcz0fnREdYN3ha2kh3,0.783,158750,0.556,0ugpdcz0fnREdYN3ha2kh3,0.00449,7,0.112,-9.631,1,0.0755,99.907,4,https://api.spotify.com/v1/tracks/0ugpdcz0fnREdYN3ha2kh3,audio_features,spotify:track:0ugpdcz0fnREdYN3ha2kh3,0.0551
